name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bugant,1.7,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetCompile,64,5,3,15,111,1836,3,12,38,0.945578231,888,1,1,0.58,0.12109375,2,3,12.546875,6,1.4844,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.ArrayStack,8,4,0,3,17,28,3,0,8,1.142857143,102,1,0,0.901639344,0.5,0,0,11.625,6,1.375,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.MimeMap,8,1,0,0,20,6,0,0,7,0.5,564,0.5,0,0,0.785714286,0,0,69.25,3,1.25,0
Tomcat,6.0.389418,org.apache.jasper.el.ELContextImpl,8,2,0,9,11,16,6,0,7,0.714285714,56,1,4,0.642857143,0.357142857,0,0,5.5,2,0.75,0
Tomcat,6.0.389418,javax.servlet.jsp.el.ImplicitObjectELResolver,8,2,0,0,37,0,0,0,7,1.071428571,273,1,0,0.538461538,0.904761905,0,0,31.625,2,1,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextLocalEjb,8,2,0,3,15,0,2,0,8,0.571428571,125,1,0,0.631578947,0.6875,0,0,14.25,6,1.5,0
Tomcat,6.0.389418,javax.el.ELResolver,8,1,9,0,18,28,0,0,7,1.142857143,55,0,0,0,0.55,0,0,5.625,4,1.25,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Localizer,8,1,0,25,14,22,25,0,7,0.142857143,113,1,0,0,0.380952381,0,0,13,1,0.75,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagAdapter,8,1,0,0,12,22,0,0,8,0.904761905,81,1,2,0,0.34375,0,0,8.75,4,1.25,0
Tomcat,6.0.389418,org.apache.tomcat.util.collections.Queue,8,1,0,0,17,0,0,0,8,0.523809524,91,1,0,0,0.5625,0,0,10,3,1.5,0
Tomcat,6.0.389418,org.apache.jasper.el.ELResolverImpl,8,2,0,3,32,0,3,0,7,0.428571429,195,0.5,2,0.538461538,0.714285714,0,0,23.125,2,0.875,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.ChunkedOutputFilter,8,1,0,7,15,16,2,0,7,0.880952381,171,1,4,0,0.392857143,0,0,19.625,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.startup.CatalinaProperties,8,1,0,4,28,16,2,0,3,0.714285714,140,1,0,0,0.214285714,0,0,16.25,7,1.5,0
Tomcat,6.0.389418,org.apache.catalina.ant.InstallTask,8,5,0,2,16,0,0,0,8,0.571428571,107,1,0,0.906666667,0.6875,1,1,12,1,0.875,0
Tomcat,6.0.389418,org.apache.jasper.compiler.SmapStratum,8,1,0,5,38,6,4,0,8,0.514285714,401,1,0,0,0.541666667,0,0,48.5,12,3.5,0
Tomcat,6.0.389418,javax.servlet.jsp.JspFactory,8,1,1,0,9,22,0,0,7,0.714285714,20,1,1,0,0.2,0,0,1.375,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.startup.DigesterFactory,8,1,0,8,26,20,3,0,4,0.428571429,134,1,1,0,0.171428571,0,0,15.5,4,1.375,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Proc,8,1,0,0,9,28,0,0,8,1.142857143,45,0,0,0,0.285714286,0,0,0.375,1,0.875,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIExternalResolver,8,1,0,5,8,28,5,0,8,2,8,0,0,0,0.475,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.util.Enumerator,8,1,0,8,16,16,8,0,8,0,79,1,0,0,0.425,0,0,8.75,1,0.25,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagData,8,1,0,0,14,0,0,0,7,0.571428571,95,0.5,0,0,0.371428571,0,0,10.625,2,0.75,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.UserMBean,8,2,0,9,38,0,0,0,7,0.857142857,278,1,1,0.872340426,0.785714286,0,0,33.25,3,2,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.GzipOutputFilter,8,1,0,7,22,12,3,0,7,0.828571429,91,1,2,0,0.392857143,0,0,9.75,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextTransaction,8,1,0,2,18,2,2,0,7,0.571428571,63,1,1,0,0.40625,0,0,6.625,1,0.875,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.IntermediateOutputStream,8,2,0,3,11,12,2,0,5,0.642857143,52,1,1,0.416666667,0.40625,1,1,5.25,1,0.875,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.Util,8,1,0,4,36,26,4,0,7,1.071428571,351,0,0,0,0.380952381,0,0,42.375,8,3.625,0
Tomcat,6.0.389418,org.apache.el.parser.AstValue,8,3,0,8,29,26,2,0,7,2,264,0,0,0.847826087,0.416666667,0,0,32,1,0.875,0
Tomcat,6.0.389418,org.apache.catalina.startup.ExpandWar,8,1,0,6,64,22,2,0,6,0.714285714,509,1,1,0,0.285714286,0,0,62.375,12,2.625,0
Zuzel,1,windows.Login,8,6,0,5,44,14,5,2,1,0.761904762,276,1,0,0.988958991,0.5,0,0,32.75,5,1.875,2
Zuzel,1,bean.UserBean,8,1,0,1,14,0,0,1,8,0.619047619,66,1,1,0,0.458333333,0,0,6.875,1,0.875,0
Zuzel,1,bean.UzytkownikBean,8,1,0,6,14,0,5,1,8,0.619047619,66,1,1,0,0.458333333,0,0,6.875,1,0.875,0
Berek,1,gui.Pracownicy,69,5,0,45,262,1916,33,45,2,0.835294118,4327,0.890909091,7,0.872897196,0.201288245,0,0,60.91304348,37,2.4638,5
Tomcat,6.0.389418,org.apache.naming.resources.ProxyDirContext,69,1,0,12,158,0,5,0,62,0.893137255,1383,0.866666667,3,0,0.18729097,0,0,18.82608696,18,1.5942,0
Tomcat,6.0.389418,org.apache.catalina.session.ManagerBase,69,1,2,15,164,1874,3,0,65,0.944497154,1513,1,2,0,0.120098039,0,0,20.47826087,7,1.7246,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs,36,3,0,12,111,528,0,12,32,0.947142857,1006,1,0,0.513888889,0.222222222,2,2,26.38888889,3,1.0833,0
ArcPlatform,1,pl.arcilook.domain.project.Project,36,1,0,17,43,576,13,4,36,0.968067227,227,1,6,0,0.122685185,1,1,4.833333333,6,1.1389,0
Berek,1,przedszkole.Prowadzacy,36,1,0,11,45,214,11,0,34,0.747252747,774,0.923076923,0,0,0.331428571,1,1,20.13888889,52,2.9444,1
camel,1.6,org.apache.camel.builder.ExpressionBuilder,36,1,0,52,81,630,24,34,33,2,342,0,0,0,0.138888889,0,0,8.5,12,1.2778,4
camel,1.6,org.apache.camel.scala.dsl.builder.RouteBuilder,36,1,0,41,79,626,18,38,36,0.571428571,288,1,1,0,0.116666667,0,0,6.944444444,1,0.9722,0
camel,1.6,org.apache.camel.component.cxf.CxfEndpoint,36,2,0,21,49,590,5,19,36,0.963809524,261,1,2,0.406779661,0.160493827,1,2,5.833333333,2,1,0
camel,1.6,org.apache.camel.component.file.remote.RemoteFileConfiguration,36,1,0,16,52,562,12,4,35,0.932653061,271,1,1,0,0.21031746,0,0,6.138888889,3,1.0833,0
InterCafe,1,encje.Code,36,1,0,9,39,89,7,2,34,0.794117647,618,1,0,0,0.231481481,1,1,16,3,1.2222,0
Tomcat,6.0.389418,org.apache.catalina.connector.OutputBuffer,36,2,0,12,81,142,4,0,31,0.812030075,675,0.736842105,5,0.276595745,0.182098765,1,2,17.22222222,3,1.0833,0
Tomcat,6.0.389418,org.apache.naming.NamingContext,36,1,0,11,94,464,3,0,31,0.561904762,970,1,1,0,0.310204082,0,0,25.77777778,1,0.9167,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationContext,36,1,0,21,136,260,4,0,27,0.868571429,1275,1,3,0,0.221428571,0,0,34.13888889,12,2.6111,1
Tomcat,6.0.389418,org.apache.catalina.deploy.NamingResources,36,1,0,23,76,210,18,0,36,0.831168831,1025,1,1,0,0.143518519,0,0,27.16666667,3,1.3889,2
ant,1.7,org.apache.tools.ant.types.resources.CompressedResource,24,4,2,7,50,270,2,5,20,0.434782609,250,1,1,0.706666667,0.162037037,2,15,9.375,5,1.375,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype,24,4,0,7,43,222,0,7,20,0.943734015,309,0.529411765,0,0.676056338,0.375,2,2,11.16666667,8,1.375,0
ant,1.7,org.apache.tools.ant.types.resources.FileResource,24,4,0,45,68,244,41,6,22,0.804347826,397,1,1,0.736111111,0.211180124,2,14,15.375,6,1.9583,2
ant,1.7,org.apache.tools.ant.taskdefs.optional.ssh.Scp,24,4,0,14,85,180,0,14,13,0.782608696,741,1,0,0.710526316,0.326086957,2,2,29.54166667,7,1.625,4
ant,1.7,org.apache.tools.ant.taskdefs.Checksum,24,4,0,13,103,176,1,12,18,0.808184143,1046,1,1,0.772277228,0.175,0,0,41.875,6,1.4167,2
ant,1.7,org.apache.tools.ant.types.selectors.SelectorContainer,24,1,0,24,24,276,4,20,24,2,24,0,0,0,0.089285714,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.PropertySet,24,3,0,21,96,246,9,13,20,0.722826087,610,0.875,1,0.566037736,0.154166667,1,1,24.08333333,14,2.5417,0
ant,1.7,org.apache.tools.ant.taskdefs.AbstractJarSignerTask,24,3,2,14,65,222,2,12,13,0.937888199,348,0.928571429,3,0.616666667,0.238095238,0,0,12.91666667,4,1.5417,0
ArcPlatform,1,pl.arcilook.domain.others.Information,24,1,0,9,33,238,7,2,24,0.966555184,166,0.846153846,2,0,0.182291667,1,1,5.375,6,1.2083,0
Berek,1,przedszkole.Dziecko,24,1,0,12,51,130,9,4,23,0.77173913,584,0.875,0,0,0.242236025,1,1,23,28,2.4167,3
Berek,1,przedszkole.Zajecia,24,1,0,16,70,102,10,7,23,0.739130435,796,1,0,0,0.191666667,1,1,31.91666667,25,2.5,1
camel,1.6,org.apache.camel.component.jms.requestor.Requestor,24,2,1,25,80,220,8,20,16,0.90942029,444,1,5,0.388888889,0.14229249,1,1,17,5,1.5833,0
camel,1.6,org.apache.camel.bam.model.ActivityState,24,3,0,17,48,250,12,8,19,0.881987578,238,1,2,0.290322581,0.223602484,0,0,8.625,3,1.1667,0
camel,1.6,org.apache.camel.management.DefaultInstrumentationAgent,24,2,0,10,84,126,3,8,14,0.879795396,597,0.705882353,0,0.388888889,0.193236715,1,1,23.16666667,8,1.375,3
camel,1.6,org.apache.camel.impl.DefaultComponent,24,2,39,56,62,256,41,16,16,0.793478261,308,1,1,0.4,0.316770186,1,1,11.66666667,3,1,3
InterCafe,1,interCafe.Message,24,1,0,12,13,40,12,0,24,0.878787879,172,1,0,0,0.75,0,0,5.916666667,1,0.8333,0
jEdit,4.3,org.gjt.sp.jedit.bsh.org.objectweb.asm.Type,24,1,0,1,41,198,1,0,18,0.824275362,749,0.166666667,9,0,0.149758454,0,0,29.20833333,13,2.5833,0
jEdit,4.3,org.gjt.sp.jedit.browser.BrowserView,24,5,0,28,106,80,15,21,14,0.782608696,530,1,3,0.965976331,0.147727273,1,4,20.79166667,9,1.625,0
Tomcat,6.0.389418,javax.servlet.ServletContext,24,1,0,0,24,276,0,0,24,2,24,0,0,0,0.358333333,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.connector.InputBuffer,24,2,0,17,67,98,9,0,22,0.826086957,626,0.736842105,5,0.3125,0.208333333,1,2,24.29166667,3,1,1
Tomcat,6.0.389418,org.apache.catalina.startup.TldConfig,24,1,0,9,119,92,1,0,13,0.830039526,1158,1,3,0,0.178743961,0,0,46.79166667,11,1.4167,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIMediator,24,1,0,18,68,156,13,0,19,0.889632107,590,1,4,0,0.236714976,0,0,23.04166667,13,1.9167,1
Tomcat,6.0.389418,org.apache.catalina.core.NamingContextListener,24,1,0,36,157,20,2,0,19,0.66798419,1717,1,3,0,0.147157191,0,0,70.08333333,26,4.3333,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationHttpResponse,24,3,0,2,46,0,1,0,20,0.724637681,218,1,1,0.625,0.27173913,1,1,7.958333333,3,1.5,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.Digester,130,2,0,64,270,6759,56,0,123,0.915503876,2700,1,6,0.118881119,0.069232825,0,0,19.53846154,8,1.2692,0
ant,1.7,org.apache.tools.ant.util.ScriptRunnerBase,25,1,1,13,59,248,9,4,20,0.875,290,1,1,0,0.173333333,0,0,10.36,6,1.4,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.TraXLiaison,25,1,0,15,108,244,0,15,15,0.81547619,712,1,4,0,0.178030303,0,0,26.92,8,1.48,2
ant,1.7,org.apache.tools.ant.types.FilterChain,25,3,1,35,39,0,9,26,25,0,189,1,0,0.555555556,0.08,1,1,6.52,1,0.96,0
ant,1.7,org.apache.tools.ant.taskdefs.Definer,25,5,1,14,91,196,3,13,16,0.878205128,800,1,1,0.701298701,0.21875,0,0,30.48,6,1.68,1
ant,1.7,org.apache.tools.ant.taskdefs.condition.ConditionBase,25,2,7,27,38,0,8,22,21,0.666666667,198,1,0,0.28125,0.092,0,0,6.8,2,0.96,0
ant,1.7,org.apache.tools.ant.taskdefs.RecorderEntry,25,1,0,10,53,224,1,9,17,0.720238095,460,1,1,0,0.2,0,0,17.12,5,1.84,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.ANTLR,25,3,0,18,91,218,0,18,18,0.889880952,671,1,2,0.616666667,0.325,1,1,25.28,10,1.56,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool,25,2,0,18,117,230,2,17,14,0.958333333,877,0.789473684,0,0.571428571,0.222222222,1,4,33.32,5,1.64,2
ant,1.7,org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,25,1,10,26,103,134,10,16,3,0.77173913,1167,1,9,0,0.226190476,0,0,44.76,29,4.68,2
ant,1.7,org.apache.tools.ant.RuntimeConfigurable,25,1,0,20,71,182,12,9,22,0.819444444,515,1,1,0,0.179166667,0,0,19.12,11,1.84,1
ArcPlatform,1,pl.arcilook.service.ProjectServiceImpl,25,1,0,13,74,0,0,13,23,0.444444444,901,1,2,0,0.204545455,0,0,34.92,1,0.92,2
ArcPlatform,1,pl.arcilook.controller.specialist.SpecialistAccountController,25,1,0,26,99,222,0,26,22,0.936111111,653,1,6,0,0.12745098,0,0,24.52,7,1.88,0
E-Learning,1,pl.elearning.web.akcja.uzytkownik.CAkcjaUzytkownikDodaj,25,5,0,6,42,238,0,6,25,0.920454545,201,1,0,0.630769231,0.72,1,1,6.6,1,0.96,0
ivy,2,org.apache.ivy.ant.IvyBuildNumber,25,4,0,18,73,200,1,0,18,0.854166667,666,1,0,0.736263736,0.38,0,0,25.32,13,1.92,1
ivy,2,org.apache.ivy.util.MessageLoggerEngine,25,1,0,10,58,234,6,4,23,0.591666667,257,1,1,0,0.32,0,0,9.08,2,1.16,0
ivy,2,org.apache.ivy.ant.IvyInstall,25,4,0,10,49,224,0,0,25,0.90530303,304,1,0,0.736263736,0.37,2,3,10.72,1,0.96,0
ivy,2,org.apache.ivy.util.Configurator,25,1,0,8,90,112,4,7,21,0.907738095,1160,0.357142857,1,0,0.239583333,0,0,44.84,29,2.96,0
ivy,2,org.apache.ivy.core.publish.PublishOptions,25,1,0,6,26,276,5,1,25,0.958333333,136,1,1,0,0.246666667,0,0,3.96,1,0.96,0
ivy,2,org.apache.ivy.core.module.descriptor.DependencyDescriptor,25,1,0,62,25,300,55,8,25,2,25,0,0,0,0.296,0,0,0,1,1,0
jEdit,4.3,org.gjt.sp.jedit.gui.HistoryText,25,1,1,9,60,62,6,6,19,0.729166667,496,1,1,0,0.205714286,0,0,18.6,6,1.92,0
Tomcat,6.0.389418,org.apache.jasper.servlet.JspCServletContext,25,1,0,2,56,268,2,0,25,0.847222222,307,1,0,0,0.262857143,0,0,11.16,8,1.32,0
Tomcat,6.0.389418,org.apache.jk.common.MsgAjp,25,2,0,11,55,6,6,0,22,0.510416667,786,1,0,0.488888889,0.256944444,1,1,30.28,6,1.72,0
Tomcat,6.0.389418,org.apache.jk.core.JkHandler,25,1,11,19,41,272,17,0,25,0.986979167,206,0.5625,2,0,0.133333333,0,0,6.6,3,1.04,0
Tomcat,6.0.389418,javax.servlet.http.HttpServletRequest,25,1,0,0,25,300,0,0,25,1.041666667,29,0,0,0,0.413333333,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.config.ApacheConfig,25,2,0,7,73,144,0,0,8,0.913690476,1372,0.571428571,0,0.574074074,0.381944444,2,4,53.32,8,2.6,0
Zuzel,1,manadzerData.Druzyna,25,1,0,42,40,150,39,3,23,0.791666667,347,1,0,0,0.182222222,0,0,12.56,3,0.96,0
camel,1.6,org.apache.camel.component.mock.MockEndpoint,67,2,2,29,131,2017,13,26,53,0.882575758,1285,1,2,0.272727273,0.096801347,0,0,17.88059701,6,1.194,4
Tomcat,6.0.389418,org.apache.naming.resources.BaseDirContext,67,1,2,6,82,2141,4,0,67,0.956709957,373,1,1,0,0.200248756,0,0,4.462686567,2,0.9851,0
Tomcat,6.0.389418,org.apache.catalina.Context,121,1,0,63,121,7260,52,0,121,1.008333333,122,0,0,0,0.123331214,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.taskdefs.MacroInstance,12,3,0,15,99,18,1,14,8,0.826446281,804,1,1,0.770833333,0.277777778,2,2,65.08333333,18,4.8333,2
ant,1.7,org.apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,3,22,44,1,2,5,0.805194805,156,1,1,0,0.261904762,0,0,11.41666667,4,1.25,0
ant,1.7,org.apache.tools.ant.taskdefs.LoadProperties,12,3,0,14,58,0,0,14,11,0.606060606,303,1,1,0.770833333,0.226190476,2,3,24,3,1.25,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.XMLResultAggregator,12,3,0,11,75,44,1,11,7,0.936363636,455,0.5,0,0.770833333,0.236111111,0,0,36.08333333,4,1.75,0
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,12,1,0,2,42,0,1,1,12,0.386363636,234,1,0,0,0.444444444,0,0,18.16666667,4,1.5833,0
ant,1.7,org.apache.tools.ant.types.resources.ZipResource,12,5,0,10,52,60,2,9,10,0.545454545,213,1,0,0.873417722,0.277777778,3,6,16.66666667,4,1.4167,0
ant,1.7,org.apache.tools.ant.types.Permissions,12,1,0,8,34,26,6,3,6,0.651515152,341,1,0,0,0.3125,0,0,26.91666667,1,0.8333,0
ant,1.7,org.apache.tools.ant.types.FileList,12,3,0,13,32,0,6,7,10,0.454545455,192,1,0,0.75,0.238095238,1,1,14.83333333,4,1.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.HasMethod,12,2,0,7,37,44,0,7,9,0.803030303,231,1,2,0.45,0.291666667,0,0,17.75,5,1.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser,12,1,0,4,41,0,3,1,3,0.76969697,381,1,0,0,0.818181818,0,0,29.5,3,1.6667,1
ant,1.7,org.apache.tools.ant.taskdefs.Exit,12,3,0,6,30,30,0,6,8,0.781818182,282,1,1,0.770833333,0.472222222,1,1,22.08333333,6,2.0833,0
ant,1.7,org.apache.tools.ant.util.ClasspathUtils,12,1,0,19,33,66,13,7,10,1.045454545,261,0,0,0,0.259259259,0,0,20.58333333,8,1.9167,0
ant,1.7,org.apache.tools.ant.types.resources.Resources,12,3,0,15,47,44,9,8,6,0.781818182,240,0.4,1,0.75,0.254545455,1,3,18.58333333,6,2.1667,0
ant,1.7,org.apache.tools.ant.util.OutputStreamFunneler,12,1,0,2,21,42,2,1,4,0.654545455,146,0.8,0,0,0.263888889,0,0,10.75,1,0.8333,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSHISTORY,12,4,0,6,45,66,0,6,11,2,173,0,0,0.892156863,0.305555556,1,1,13.41666667,5,1.4167,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET,12,4,0,8,41,66,0,8,11,2,130,0,0,0.892156863,0.305555556,1,1,9.833333333,2,1,0
ant,1.7,org.apache.tools.ant.util.depend.bcel.DependencyVisitor,12,2,0,8,41,48,1,7,9,0.636363636,203,1,0,0.744186047,0.21875,1,1,15.75,7,1.5833,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.SummaryJUnitResultFormatter,12,1,1,8,31,46,2,6,12,0.836363636,223,1,0,0,0.270833333,0,0,17.16666667,1,0.9167,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.PlainJUnitResultFormatter,12,1,0,9,46,34,0,9,11,0.715909091,386,1,0,0,0.333333333,0,0,30.5,3,1.1667,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.splash.SplashScreen,12,5,0,3,39,58,1,2,11,0.690909091,213,1,0,0.975429975,0.4,0,0,16.33333333,2,1,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.ExtensionAdapter,12,3,0,11,28,36,5,6,10,0.727272727,214,1,2,0.731707317,0.555555556,1,1,16.25,1,0.9167,0
ant,1.7,org.apache.tools.ant.types.optional.AbstractScriptComponent,12,2,2,8,25,0,2,6,10,0.363636364,91,1,2,0.45,0.277777778,1,1,6.416666667,2,1,1
ArcPlatform,1,pl.arcilook.service.InquiryService,12,1,0,6,12,66,3,3,12,2,12,0,0,0,0.333333333,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.domain.general.Translation,12,1,0,3,22,30,1,3,12,0.696969697,124,1,1,0,0.277777778,1,1,9.083333333,7,1.4167,0
ArcPlatform,1,pl.arcilook.domain.communication.Room,12,1,0,9,29,26,1,8,9,0.803030303,199,1,0,0,0.431818182,0,0,15.08333333,4,1.1667,0
ArcPlatform,1,pl.arcilook.service.FileStructureServiceImpl,12,1,0,6,34,0,0,6,11,0.454545455,132,1,1,0,0.238636364,0,0,9.833333333,2,1,0
Berek,1,przedszkole.Baza,12,1,0,11,18,16,10,1,10,0.636363636,84,1,0,0,0.181818182,0,0,5.666666667,2,0.9167,0
Berek,1,przedszkole.Sekcja,12,1,0,11,52,0,4,8,10,0.090909091,519,1,0,0,0.285714286,0,0,42.16666667,3,1.3333,0
camel,1.6,org.apache.camel.model.ExpressionNode,12,3,13,22,24,30,15,8,10,0.5,114,1,1,0.956521739,0.226190476,1,3,8.333333333,2,0.8333,0
camel,1.6,org.apache.camel.builder.ProcessorBuilder,12,1,0,20,24,66,7,13,11,2,74,0,0,0,0.333333333,0,0,5.166666667,1,0.9167,1
camel,1.6,org.apache.camel.component.restlet.RestletComponent,12,3,0,25,71,22,1,25,5,0.727272727,391,1,1,0.777777778,0.272727273,2,3,31.16666667,2,0.9167,0
camel,1.6,org.apache.camel.impl.ProcessorEndpoint,12,4,2,21,20,54,12,11,7,0.545454545,83,1,1,0.828571429,0.333333333,0,0,5.833333333,1,0.5,0
camel,1.6,org.apache.camel.converter.xmlbeans.XmlBeansConverter,12,1,0,8,22,60,0,8,12,0.727272727,64,1,1,0,0.104166667,0,0,4.25,1,0.9167,0
camel,1.6,org.apache.camel.language.juel.JuelExpression,12,2,0,6,24,56,2,5,7,0.75,145,1,0,0.3125,0.260416667,1,2,10.75,2,1.0833,0
camel,1.6,org.apache.camel.impl.EventDrivenPollingConsumer,12,3,0,12,27,42,2,10,8,0.704545455,124,1,2,0.678571429,0.233766234,1,1,9,2,0.8333,1
camel,1.6,org.apache.camel.component.http.HttpPollingConsumer,12,3,0,15,32,50,2,14,9,0.318181818,156,1,1,0.633333333,0.333333333,1,1,11.83333333,4,1.1667,0
camel,1.6,org.apache.camel.component.http.DefaultHttpBinding,12,1,0,7,49,44,1,6,12,0.636363636,239,1,1,0,0.240740741,0,0,18.75,1,0.8333,0
camel,1.6,org.apache.camel.model.ConvertBodyType,12,3,0,6,22,62,1,6,11,0.590909091,100,1,0,0.951351351,0.354166667,1,3,7.166666667,3,0.9167,0
camel,1.6,org.apache.camel.bam.processor.BamProcessorSupport,12,1,1,14,35,34,3,13,3,0.803030303,215,1,1,0,0.261363636,0,0,16.41666667,4,1,0
camel,1.6,org.apache.camel.management.InstrumentationLifecycleStrategy,12,1,0,29,61,0,2,28,11,0.454545455,395,1,2,0,0.25,0,0,31.5,9,2,7
camel,1.6,org.apache.camel.spring.remoting.CamelProxyFactoryBean,12,0,0,8,26,48,0,8,12,0.840909091,126,1,3,0,0.388888889,0,0,9.166666667,5,1.25,0
camel,1.6,org.apache.camel.component.jms.JmsPollingConsumer,12,3,0,8,19,60,1,8,9,0.363636364,101,1,0,0.633333333,0.354166667,1,1,7.333333333,3,1.1667,0
camel,1.6,org.apache.camel.component.jhc.JhcProducer,12,3,0,41,72,40,5,41,5,0.909090909,330,0.714285714,0,0.677419355,0.290909091,1,1,25.91666667,5,1.4167,0
camel,1.6,org.apache.camel.component.xmpp.XmppMessage,12,3,0,6,21,36,1,6,10,0.181818182,98,1,0,0.777777778,0.416666667,2,6,7.083333333,2,1.0833,0
camel,1.6,org.apache.camel.component.file.remote.FtpConsumer,12,5,0,13,76,0,1,13,2,0.515151515,788,1,1,0.861111111,0.260416667,3,6,64.41666667,1,0.8333,0
camel,1.6,org.apache.camel.converter.CollectionConverter,12,1,0,0,31,66,0,0,11,2,109,0,0,0,0.166666667,0,0,8.083333333,3,1.25,0
camel,1.6,org.apache.camel.spring.EndpointFactoryBean,12,2,0,7,16,46,0,7,11,0.795454545,83,1,2,0.153846154,0.266666667,0,0,5.583333333,2,1,0
camel,1.6,org.apache.camel.component.file.strategy.FileProcessStrategySupport,12,1,3,13,36,36,3,10,7,0.606060606,223,1,1,0,0.424242424,0,0,17.33333333,1,0.6667,0
camel,1.6,org.apache.camel.view.GraphGeneratorSupport,12,1,2,14,47,48,2,12,3,0.886363636,306,1,0,0,0.218181818,0,0,23.83333333,4,1.6667,0
camel,1.6,org.apache.camel.processor.Pipeline,12,3,0,15,48,54,4,12,5,0.636363636,239,1,0,0.736842105,0.242424242,0,0,18.83333333,8,1.75,6
camel,1.6,org.apache.camel.component.jhc.BufferingHttpServiceHandler,12,0,1,37,74,28,1,36,9,2,566,0,0,0,0.256944444,0,0,46.16666667,6,2.0833,0
camel,1.6,org.apache.camel.component.jpa.QueryBuilder,12,1,3,8,25,46,6,7,8,0.454545455,102,0,1,0,0.226190476,0,0,7.416666667,2,1.1667,0
E-Learning,1,pl.elearning.web.akcja.uzytkownik.CAkcjaUzytkownikRolaEdytuj,12,5,0,4,18,18,0,4,12,0.763636364,100,1,2,0.788461538,0.283333333,1,1,6.916666667,2,1.0833,0
forrest,0.8,org.apache.forrest.conf.ForrestConfModule,12,3,0,16,67,20,0,16,6,0.781818182,702,1,1,0.45,0.375,1,1,57.08333333,4,1.1667,0
ivy,2,org.apache.ivy.plugins.resolver.VsftpResolver,12,5,0,3,25,66,0,0,12,2,67,0,0,0.938888889,0.472222222,1,1,4.583333333,1,0.9167,0
ivy,2,org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor,12,2,0,7,29,30,2,5,11,0.757575758,171,1,1,0.388888889,0.25,1,1,12.75,2,1.1667,0
ivy,2,org.apache.ivy.plugins.repository.ssh.Scp,12,1,0,7,63,64,2,0,5,1.049586777,939,1,0,0,0.345238095,0,0,76.33333333,1,0.9167,0
ivy,2,org.apache.ivy.plugins.resolver.ResolverSettings,12,1,0,19,12,66,13,6,12,2,12,0,0,0,0.316666667,0,0,0,1,1,0
ivy,2,org.apache.ivy.plugins.version.VersionRangeMatcher,12,2,0,6,31,20,3,5,9,1.012539185,360,1,1,0.5,0.393939394,1,1,26.58333333,6,2.0833,0
